0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.17660246789455414,0.7150403261184692,-6.785749428672716e-05,0.21852554380893707,0.6750715970993042,-0.04567163065075874,0.2516652047634125,0.6116361021995544,-0.09551797062158585,0.2332155853509903,0.5629649758338928,-0.14278651773929596,0.19121739268302917,0.5691153407096863,-0.1732296198606491,0.21715278923511505,0.5180835723876953,-0.044736552983522415,0.2152070254087448,0.42883744835853577,-0.08764740079641342,0.2103453278541565,0.37515854835510254,-0.11835360527038574,0.2019883692264557,0.3220139443874359,-0.1429465413093567,0.18322263658046722,0.5285802483558655,-0.048924125730991364,0.19695605337619781,0.49933791160583496,-0.1205161064863205,0.20394019782543182,0.5704652667045593,-0.11960422247648239,0.19959521293640137,0.5833615660667419,-0.10474016517400742,0.15353870391845703,0.5493457317352295,-0.06309939920902252,0.16748982667922974,0.5292858481407166,-0.12858295440673828,0.1802104115486145,0.5898833274841309,-0.12014289200305939,0.17672809958457947,0.5942539572715759,-0.10271314531564713,0.12457261234521866,0.5746253132820129,-0.07955989986658096,0.1358761489391327,0.5513215065002441,-0.11517404764890671,0.15199647843837738,0.591227650642395,-0.11363571882247925,0.14833234250545502,0.5976791381835938,-0.10902370512485504
0.17676961421966553,0.7138671278953552,-6.778378156013787e-05,0.2188754677772522,0.6746928691864014,-0.04575159028172493,0.2521772086620331,0.612833559513092,-0.09919503331184387,0.2352415919303894,0.5633609294891357,-0.1511397808790207,0.19273263216018677,0.571375846862793,-0.18692876398563385,0.2165340632200241,0.516897976398468,-0.04667408764362335,0.21469704806804657,0.42788422107696533,-0.09029301255941391,0.20974288880825043,0.3751910328865051,-0.12029247730970383,0.20137685537338257,0.32137206196784973,-0.14320148527622223,0.1821642518043518,0.5266972184181213,-0.05063951388001442,0.19694620370864868,0.5010556578636169,-0.12150555104017258,0.2040640115737915,0.5720664858818054,-0.11845427751541138,0.2000095099210739,0.5807850956916809,-0.10283151268959045,0.15268871188163757,0.5477027893066406,-0.06445901840925217,0.16862362623214722,0.5328189134597778,-0.13039982318878174,0.18122395873069763,0.5923608541488647,-0.12086308747529984,0.17697270214557648,0.5918722748756409,-0.10266713052988052,0.12445000559091568,0.5727366209030151,-0.08044399321079254,0.13782048225402832,0.5546208620071411,-0.11512555927038193,0.15371441841125488,0.5941057801246643,-0.11332458257675171,0.14876925945281982,0.5966349840164185,-0.10918068140745163
0.17716675996780396,0.7132341265678406,-6.212873267941177e-05,0.219413623213768,0.6754240989685059,-0.04487306997179985,0.2522663474082947,0.615412175655365,-0.09709641337394714,0.23524132370948792,0.5652358531951904,-0.14765574038028717,0.19340300559997559,0.5653263926506042,-0.18300271034240723,0.2173135131597519,0.5163877606391907,-0.047266002744436264,0.21511310338974,0.42690736055374146,-0.09054258465766907,0.21024222671985626,0.37410879135131836,-0.12197118997573853,0.20201455056667328,0.32169726490974426,-0.14590103924274445,0.18252521753311157,0.5255857110023499,-0.05162688344717026,0.19677545130252838,0.5004723072052002,-0.12222614139318466,0.20436708629131317,0.5710851550102234,-0.12174136936664581,0.2002924680709839,0.5812516808509827,-0.10816936194896698,0.15257737040519714,0.5462065935134888,-0.06560356914997101,0.1677490919828415,0.5322216749191284,-0.13103793561458588,0.18108481168746948,0.5917906761169434,-0.1231263056397438,0.17723219096660614,0.5923709273338318,-0.10633228719234467,0.12387336790561676,0.5710662603378296,-0.08208516985177994,0.1365577131509781,0.554020345211029,-0.11690399795770645,0.15272878110408783,0.5936398506164551,-0.1148466244339943,0.14819404482841492,0.596919596195221,-0.11059454083442688
0.17697522044181824,0.713093638420105,-6.36940894764848e-05,0.21977651119232178,0.6737203001976013,-0.04559077322483063,0.2537115514278412,0.6113070845603943,-0.09819123893976212,0.23522977530956268,0.5624240040779114,-0.14877203106880188,0.19166719913482666,0.5697255730628967,-0.18266889452934265,0.21703512966632843,0.5170339941978455,-0.04600731283426285,0.21533425152301788,0.42760246992111206,-0.0888514593243599,0.21035121381282806,0.37504732608795166,-0.11869952082633972,0.2016838788986206,0.3222154676914215,-0.1421227604150772,0.18222913146018982,0.5269423127174377,-0.05031105503439903,0.1973031610250473,0.5003113150596619,-0.12136869877576828,0.20480169355869293,0.5711062550544739,-0.11892641335725784,0.200465589761734,0.5814530849456787,-0.10382070392370224,0.1524105668067932,0.5478476881980896,-0.06429693847894669,0.16848674416542053,0.5319238901138306,-0.13007505238056183,0.18132121860980988,0.5916723012924194,-0.12072642147541046,0.1770612746477127,0.5929717421531677,-0.10285089164972305,0.12356424331665039,0.5730032920837402,-0.08066820353269577,0.13676120340824127,0.5529695153236389,-0.11618461459875107,0.1527818739414215,0.5923041105270386,-0.11421776562929153,0.1477971076965332,0.5965019464492798,-0.11014176905155182
0.17666299641132355,0.7126744985580444,-6.450159708037972e-05,0.21927884221076965,0.6742146611213684,-0.04427092894911766,0.25245386362075806,0.6145924925804138,-0.09559501707553864,0.2371998131275177,0.5654277205467224,-0.1454458385705948,0.19577088952064514,0.5671349167823792,-0.18010731041431427,0.21652621030807495,0.518113911151886,-0.04479555785655975,0.21486859023571014,0.4270864725112915,-0.0861288532614708,0.2108306884765625,0.3728431165218353,-0.11711988598108292,0.20306551456451416,0.32070690393447876,-0.14175216853618622,0.1829167604446411,0.5286616086959839,-0.049712616950273514,0.19862811267375946,0.49813178181648254,-0.12083680927753448,0.20631350576877594,0.568461000919342,-0.12191322445869446,0.20146718621253967,0.583804190158844,-0.10814013332128525,0.1532295048236847,0.5496395230293274,-0.06430354714393616,0.16939465701580048,0.5300025939941406,-0.12931808829307556,0.1827012002468109,0.5893263816833496,-0.1221047192811966,0.17867669463157654,0.5948001146316528,-0.104869544506073,0.12412150204181671,0.5749805569648743,-0.08088184148073196,0.1368628889322281,0.5513907670974731,-0.11663783341646194,0.15364819765090942,0.5900940895080566,-0.11548715084791183,0.1497420370578766,0.5974730849266052,-0.11091598123311996
0.17767979204654694,0.7120026350021362,-6.578971078852192e-05,0.21933841705322266,0.6736009120941162,-0.04592283070087433,0.25271159410476685,0.6129891872406006,-0.09795893728733063,0.23505404591560364,0.5643916130065918,-0.14720867574214935,0.1919970065355301,0.5662939548492432,-0.18118715286254883,0.21673551201820374,0.5152180790901184,-0.04950379952788353,0.21398361027240753,0.425991952419281,-0.09154937416315079,0.20934849977493286,0.37195926904678345,-0.12304486334323883,0.20180487632751465,0.31949877738952637,-0.14827030897140503,0.18190480768680573,0.5254258513450623,-0.053659453988075256,0.19663162529468536,0.49942559003829956,-0.12364491075277328,0.20435890555381775,0.5692868232727051,-0.12347068637609482,0.20044246315956116,0.5832367539405823,-0.1107097864151001,0.15198899805545807,0.5471912026405334,-0.06715808808803558,0.1677391678094864,0.5324063301086426,-0.13184058666229248,0.18103402853012085,0.5910099148750305,-0.12364761531352997,0.17744071781635284,0.5945629477500916,-0.10721142590045929,0.12324219942092896,0.573353111743927,-0.08312907814979553,0.13596127927303314,0.5547292232513428,-0.11798392236232758,0.15250858664512634,0.5934234261512756,-0.11590826511383057,0.14853033423423767,0.5990229845046997,-0.11173249781131744
0.17731504142284393,0.7132481336593628,-6.50554575258866e-05,0.21921591460704803,0.6751914024353027,-0.04846705123782158,0.2520639896392822,0.6126947999000549,-0.10101055353879929,0.23327428102493286,0.5641177892684937,-0.1506490260362625,0.19091005623340607,0.5688010454177856,-0.18418246507644653,0.2183188498020172,0.517536461353302,-0.04740990698337555,0.21574173867702484,0.4276130497455597,-0.09083295613527298,0.2109866738319397,0.3749558925628662,-0.12061034888029099,0.2029956579208374,0.3226678967475891,-0.14306968450546265,0.1836472451686859,0.5277005434036255,-0.05058729276061058,0.19537821412086487,0.5003456473350525,-0.12326738238334656,0.20414628088474274,0.5701324939727783,-0.12365321815013885,0.20197348296642303,0.5832415819168091,-0.10927781462669373,0.1533832848072052,0.5484690070152283,-0.06378990411758423,0.16560675203800201,0.5315905213356018,-0.12913578748703003,0.18013349175453186,0.5906825661659241,-0.1215769499540329,0.17866575717926025,0.5953890085220337,-0.10454575717449188,0.12419574707746506,0.57367342710495,-0.07972554862499237,0.13369421660900116,0.5517528653144836,-0.11478211730718613,0.15131431818008423,0.5906829833984375,-0.11422999203205109,0.14987437427043915,0.5976122617721558,-0.10967620462179184
0.1769600659608841,0.7125638723373413,-6.56999327475205e-05,0.21921589970588684,0.6737395524978638,-0.04658026993274689,0.25294533371925354,0.6131412386894226,-0.09993886202573776,0.23673145473003387,0.5641290545463562,-0.15132354199886322,0.1937519758939743,0.5692909955978394,-0.18689106404781342,0.21654143929481506,0.5168346762657166,-0.04838906601071358,0.21455912292003632,0.42676201462745667,-0.09110754728317261,0.20983512699604034,0.37337103486061096,-0.12159935384988785,0.20170247554779053,0.32067686319351196,-0.14500510692596436,0.18244148790836334,0.5273732542991638,-0.052145857363939285,0.1968829333782196,0.4995771646499634,-0.1229647845029831,0.2046574205160141,0.5701023936271667,-0.12161555141210556,0.20101667940616608,0.5828826427459717,-0.1066218689084053,0.15281769633293152,0.5486593842506409,-0.06563723087310791,0.1678006947040558,0.5309234857559204,-0.1307767778635025,0.18118494749069214,0.5903955101966858,-0.12255658209323883,0.17790645360946655,0.5940458178520203,-0.1050012856721878,0.124027781188488,0.5740308165550232,-0.08134923875331879,0.1357031762599945,0.5518861413002014,-0.11688331514596939,0.15228794515132904,0.5912874937057495,-0.11581018567085266,0.1487387865781784,0.5976847410202026,-0.111609548330307
0.17800016701221466,0.7119864225387573,-5.7864417613018304e-05,0.2202940583229065,0.6724024415016174,-0.04555810987949371,0.2536909282207489,0.6105771064758301,-0.09640783816576004,0.2352835237979889,0.5613698959350586,-0.14463111758232117,0.19139210879802704,0.5667121410369873,-0.1762775182723999,0.21739687025547028,0.5160043239593506,-0.04661492630839348,0.2148880511522293,0.4268788993358612,-0.08862214535474777,0.20978616178035736,0.3736192584037781,-0.11894050985574722,0.2018435150384903,0.3212483823299408,-0.1432809680700302,0.18324093520641327,0.5260030627250671,-0.05011357367038727,0.19757016003131866,0.4998590052127838,-0.11949950456619263,0.2051543891429901,0.5692899823188782,-0.11786055564880371,0.2014879435300827,0.5805718302726746,-0.10359454900026321,0.15366949141025543,0.5474728941917419,-0.06334949284791946,0.1684410721063614,0.531033992767334,-0.12836425006389618,0.18147321045398712,0.589364230632782,-0.1204274594783783,0.17826446890830994,0.5915853381156921,-0.10358592122793198,0.1250220537185669,0.573448657989502,-0.07892075181007385,0.1369515359401703,0.5528687834739685,-0.1150192990899086,0.1533302515745163,0.5910130739212036,-0.11461345851421356,0.14951202273368835,0.59590083360672,-0.11133915185928345
0.17791639268398285,0.710858941078186,-5.564166349358857e-05,0.2201642096042633,0.6728141903877258,-0.046826981008052826,0.2529250979423523,0.6124393939971924,-0.09918984770774841,0.23531319200992584,0.561718225479126,-0.14925634860992432,0.19291654229164124,0.5648143887519836,-0.18315459787845612,0.21888522803783417,0.5167493224143982,-0.04397790879011154,0.21598614752292633,0.42589879035949707,-0.08587666600942612,0.21078269183635712,0.37333035469055176,-0.11589094251394272,0.20244677364826202,0.32060372829437256,-0.1385503113269806,0.18500950932502747,0.5270147919654846,-0.04703405126929283,0.19734017550945282,0.4987129271030426,-0.11709768325090408,0.20505067706108093,0.5699723362922668,-0.1162763237953186,0.20202212035655975,0.5804970860481262,-0.10116022825241089,0.1551332175731659,0.5479116439819336,-0.060097694396972656,0.168106347322464,0.5289211273193359,-0.1252012401819229,0.1814030408859253,0.5896577835083008,-0.11824559420347214,0.1786137819290161,0.5918166041374207,-0.1012830063700676,0.12593533098697662,0.5728785395622253,-0.07536906749010086,0.1372644454240799,0.5503619313240051,-0.11119872331619263,0.15336748957633972,0.5908292531967163,-0.11119204759597778,0.14965391159057617,0.5960056781768799,-0.1072901114821434
